Latitude,Longitude
18.5,72.44444444444444
18.400000000000006,72.55555555555554
18.30000000000001,72.55555555555554
18.200000000000003,72.55555555555554
18.10000000000001,72.66666666666666
18.0,72.66666666666666
17.900000000000006,72.66666666666666
17.80000000000001,72.66666666666666
17.700000000000003,72.66666666666666
17.60000000000001,72.66666666666666
17.5,72.66666666666666
17.400000000000006,72.77777777777777
17.30000000000001,72.88888888888889
17.200000000000003,72.88888888888889
17.10000000000001,72.88888888888889
17.0,72.88888888888889
16.900000000000006,73.0
16.80000000000001,73.0
16.700000000000003,73.0
16.60000000000001,73.0
16.5,73.0
16.400000000000006,73.0
16.299999999999997,73.0
16.200000000000003,73.0
16.10000000000001,73.11111111111111
16.0,73.11111111111111
15.900000000000006,73.11111111111111
15.799999999999997,73.22222222222223
15.700000000000003,73.22222222222223
15.600000000000009,73.33333333333333
15.5,73.33333333333333
15.400000000000006,73.44444444444444
15.299999999999997,73.44444444444444
15.200000000000003,73.44444444444444
15.100000000000009,73.55555555555554
15.0,73.66666666666666
14.900000000000006,73.66666666666666
14.799999999999997,73.66666666666666
14.700000000000003,73.77777777777777
14.600000000000009,73.77777777777777
14.5,73.88888888888889
14.400000000000006,74.0
14.299999999999997,74.0
14.200000000000003,74.11111111111111
14.100000000000009,74.11111111111111
14.0,74.11111111111111
13.900000000000006,74.22222222222223
13.799999999999997,74.22222222222223
13.700000000000003,74.22222222222223
13.600000000000009,74.33333333333333
13.5,74.33333333333333
13.400000000000006,74.33333333333333
13.299999999999997,74.33333333333333
13.200000000000003,74.33333333333333
13.100000000000009,74.44444444444444
13.0,74.44444444444444
12.900000000000006,74.44444444444444
12.799999999999997,74.44444444444444
12.700000000000003,74.44444444444444
12.600000000000009,74.55555555555554
12.5,74.55555555555554
12.400000000000006,74.66666666666666
12.299999999999997,74.66666666666666
12.200000000000003,74.66666666666666
12.100000000000009,74.77777777777777
12.0,74.77777777777777
11.900000000000006,74.88888888888889
11.799999999999997,74.88888888888889
11.700000000000003,75.0
11.600000000000009,75.11111111111111
11.5,75.22222222222223
11.400000000000006,75.22222222222223
11.299999999999997,75.33333333333333
11.200000000000003,75.33333333333333
11.100000000000009,75.44444444444444
11.0,75.44444444444444
10.900000000000006,75.44444444444444
10.799999999999997,75.44444444444444
10.700000000000003,75.44444444444444
10.600000000000009,75.44444444444444
10.5,75.44444444444444
10.400000000000006,75.44444444444444
10.299999999999997,75.44444444444444
10.200000000000003,75.44444444444444
10.100000000000009,75.44444444444444
10.0,75.44444444444444
9.900000000000006,75.55555555555554
9.799999999999997,75.66666666666666
9.700000000000003,75.77777777777777
9.600000000000009,75.77777777777777
9.5,75.77777777777777
9.400000000000006,75.77777777777777
9.299999999999997,75.88888888888889
9.200000000000003,76.0
9.100000000000009,76.0
9.0,76.0
8.900000000000006,76.0
8.799999999999997,76.0
8.700000000000003,76.0
8.600000000000009,76.11111111111111
8.5,76.22222222222223
8.400000000000006,76.33333333333333
8.299999999999997,76.33333333333333
8.200000000000003,76.44444444444444
8.100000000000009,76.55555555555554
8.0,76.66666666666666
7.900000000000006,76.66666666666666
7.799999999999997,76.77777777777777
7.700000000000003,76.88888888888889
7.6000000000000085,76.88888888888889
7.5,76.88888888888889
7.400000000000006,76.88888888888889
7.299999999999997,76.88888888888889
7.200000000000003,76.88888888888889
7.1000000000000085,76.88888888888889
7.0,76.88888888888889
6.900000000000006,76.88888888888889
6.799999999999997,76.88888888888889
6.700000000000003,77.0
6.6000000000000085,77.11111111111111
6.5,77.11111111111111
6.400000000000006,77.11111111111111
6.299999999999997,77.11111111111111
6.200000000000003,77.11111111111111
6.1000000000000085,77.11111111111111
6.0,77.11111111111111
5.900000000000006,77.11111111111111
5.799999999999997,77.11111111111111
5.700000000000003,77.11111111111111
5.6000000000000085,77.11111111111111
5.5,77.11111111111111
5.400000000000006,77.11111111111111
5.299999999999997,77.11111111111111
5.200000000000003,77.11111111111111
5.1000000000000085,77.11111111111111
5.0,77.11111111111111
4.900000000000006,77.22222222222223
4.799999999999997,77.33333333333333
4.700000000000003,77.44444444444444
4.6000000000000085,77.55555555555554
4.5,77.66666666666666
4.400000000000006,77.77777777777777
4.299999999999997,77.88888888888889
4.200000000000003,78.0
4.1000000000000085,78.11111111111111
4.0,78.22222222222223
3.9000000000000057,78.33333333333333
3.8000000000000043,78.44444444444444
3.700000000000003,78.55555555555554
3.6000000000000014,78.66666666666666
3.6000000000000014,78.77777777777777
3.6000000000000014,78.88888888888889
3.6000000000000014,79.0
3.6000000000000014,79.11111111111111
3.6000000000000014,79.22222222222223
3.6000000000000014,79.33333333333333
3.6000000000000014,79.44444444444444
3.6000000000000014,79.55555555555554
3.6000000000000014,79.66666666666666
3.5,79.77777777777777
3.4000000000000057,79.88888888888889
3.4000000000000057,80.0
3.4000000000000057,80.11111111111111
3.4000000000000057,80.22222222222223
3.4000000000000057,80.33333333333333
3.4000000000000057,80.44444444444444
3.4000000000000057,80.55555555555554
3.4000000000000057,80.66666666666666
3.4000000000000057,80.77777777777777
